Bandit,Reward,Algorithm
Bandit,5.892500314346661,Epsilon Greedy
Bandit,3.7547608178116323,Epsilon Greedy
Bandit,3.713586683603547,Epsilon Greedy
Bandit,5.241484804354709,Epsilon Greedy
Bandit,3.173591049514097,Epsilon Greedy
Bandit,1.5703306147180722,Epsilon Greedy
Bandit,3.681662405287062,Epsilon Greedy
Bandit,4.7486838828475975,Epsilon Greedy
Bandit,4.839035273576329,Epsilon Greedy
Bandit,5.463413763901688,Epsilon Greedy
Bandit,3.721270953171236,Epsilon Greedy
Bandit,4.027907671822843,Epsilon Greedy
Bandit,4.622344607360069,Epsilon Greedy
Bandit,1.799704123805987,Epsilon Greedy
Bandit,4.450660506475602,Epsilon Greedy
Bandit,3.361718779117122,Epsilon Greedy
Bandit,4.609890060589771,Epsilon Greedy
Bandit,3.5054248656227793,Epsilon Greedy
Bandit,3.450020528161785,Epsilon Greedy
Bandit,4.78816347146509,Epsilon Greedy
Bandit,5.181828178133799,Epsilon Greedy
Bandit,3.7997721090402945,Epsilon Greedy
Bandit,4.191352346091723,Epsilon Greedy
Bandit,2.921212099487473,Epsilon Greedy
Bandit,3.5674918102146864,Epsilon Greedy
Bandit,3.91445985441279,Epsilon Greedy
Bandit,3.6338291721509193,Epsilon Greedy
Bandit,5.292953661438463,Epsilon Greedy
Bandit,2.491397447146923,Epsilon Greedy
Bandit,2.0438536935977236,Epsilon Greedy
Bandit,3.327526061433945,Epsilon Greedy
Bandit,4.478979482042923,Epsilon Greedy
Bandit,3.121399326968118,Epsilon Greedy
Bandit,5.022370120771293,Epsilon Greedy
Bandit,3.8669342734075216,Epsilon Greedy
Bandit,3.743531253492867,Epsilon Greedy
Bandit,3.2469566657463735,Epsilon Greedy
Bandit,3.5413718232601346,Epsilon Greedy
Bandit,4.23374027850497,Epsilon Greedy
Bandit,3.6289014101778703,Epsilon Greedy
Bandit,4.837283354801084,Epsilon Greedy
Bandit,4.303625374889468,Epsilon Greedy
Bandit,5.081762877195841,Epsilon Greedy
Bandit,4.090148295110325,Epsilon Greedy
Bandit,3.8782915941468166,Epsilon Greedy
Bandit,5.646750390303365,Epsilon Greedy
Bandit,4.724010025117451,Epsilon Greedy
Bandit,3.8891549111722346,Epsilon Greedy
Bandit,3.7239194584207294,Epsilon Greedy
Bandit,4.604342266084522,Epsilon Greedy
Bandit,4.579226654980123,Epsilon Greedy
Bandit,3.0296185141828933,Epsilon Greedy
Bandit,4.30227752772903,Epsilon Greedy
Bandit,4.732272836659816,Epsilon Greedy
Bandit,3.3867941941277158,Epsilon Greedy
Bandit,5.149520649778115,Epsilon Greedy
Bandit,2.7067178314572495,Epsilon Greedy
Bandit,3.4870607188469385,Epsilon Greedy
Bandit,5.463674383998285,Epsilon Greedy
Bandit,5.066982827452632,Epsilon Greedy
Bandit,1.5615808959364448,Epsilon Greedy
Bandit,3.8659362283126755,Epsilon Greedy
Bandit,3.4769382117867265,Epsilon Greedy
Bandit,4.994570647694041,Epsilon Greedy
Bandit,2.682798097951731,Epsilon Greedy
Bandit,3.606143450541181,Epsilon Greedy
Bandit,7.578561945626348,Epsilon Greedy
Bandit,3.789782834721409,Epsilon Greedy
Bandit,3.63462118488923,Epsilon Greedy
Bandit,3.585299670852136,Epsilon Greedy
Bandit,2.2661599798842387,Epsilon Greedy
Bandit,4.3738837774813035,Epsilon Greedy
Bandit,1.7054044983746453,Epsilon Greedy
Bandit,2.6053584955828017,Epsilon Greedy
Bandit,5.400997428961398,Epsilon Greedy
Bandit,4.297953254571195,Epsilon Greedy
Bandit,4.910345083867544,Epsilon Greedy
Bandit,2.8433053704168683,Epsilon Greedy
Bandit,4.164611960871843,Epsilon Greedy
Bandit,4.79031850970795,Epsilon Greedy
Bandit,5.815452305609713,Epsilon Greedy
Bandit,4.651013920026591,Epsilon Greedy
Bandit,5.049504682072234,Epsilon Greedy
Bandit,3.8412503785469725,Epsilon Greedy
Bandit,2.900746021209243,Epsilon Greedy
Bandit,4.24615434417035,Epsilon Greedy
Bandit,4.996424079452998,Epsilon Greedy
Bandit,5.807154649815277,Epsilon Greedy
Bandit,0.48835802952206153,Epsilon Greedy
Bandit,4.334887764307278,Epsilon Greedy
Bandit,6.006338653523682,Epsilon Greedy
Bandit,3.971330102731797,Epsilon Greedy
Bandit,5.372087937989767,Epsilon Greedy
Bandit,3.8605112906746415,Epsilon Greedy
Bandit,3.5086590522513834,Epsilon Greedy
Bandit,5.645503316057635,Epsilon Greedy
Bandit,4.592100591994411,Epsilon Greedy
Bandit,5.035403773488665,Epsilon Greedy
Bandit,2.9596210324710457,Epsilon Greedy
Bandit,3.1444278500287477,Epsilon Greedy
Bandit,1.860927452178188,Epsilon Greedy
Bandit,4.095622692291145,Epsilon Greedy
Bandit,2.686846853726302,Epsilon Greedy
Bandit,5.417622089950042,Epsilon Greedy
Bandit,3.103228689602944,Epsilon Greedy
Bandit,4.3253235248772315,Epsilon Greedy
Bandit,3.27742815650282,Epsilon Greedy
Bandit,-0.5577259393077296,Epsilon Greedy
Bandit,3.8129077574654557,Epsilon Greedy
Bandit,3.504884648687912,Epsilon Greedy
Bandit,2.9756892161428032,Epsilon Greedy
Bandit,1.1663498601461115,Epsilon Greedy
Bandit,5.458417663828295,Epsilon Greedy
Bandit,3.452104392779259,Epsilon Greedy
Bandit,4.229100544550768,Epsilon Greedy
Bandit,4.760137970868989,Epsilon Greedy
Bandit,1.1924729076032485,Epsilon Greedy
Bandit,4.657125518061529,Epsilon Greedy
Bandit,4.46183060090347,Epsilon Greedy
Bandit,2.6721999620547274,Epsilon Greedy
Bandit,4.797543623766153,Epsilon Greedy
Bandit,4.0573596119422835,Epsilon Greedy
Bandit,3.5903856188578693,Epsilon Greedy
Bandit,3.937300668849572,Epsilon Greedy
Bandit,3.805297940915843,Epsilon Greedy
Bandit,2.9576350551958885,Epsilon Greedy
Bandit,3.254060177725687,Epsilon Greedy
Bandit,5.103464615639588,Epsilon Greedy
Bandit,2.3728732504040133,Epsilon Greedy
Bandit,4.220415188674027,Epsilon Greedy
Bandit,4.6539203158547,Epsilon Greedy
Bandit,5.299761320230423,Epsilon Greedy
Bandit,5.877895791555455,Epsilon Greedy
Bandit,2.2851977958545606,Epsilon Greedy
Bandit,4.5879244658499765,Epsilon Greedy
Bandit,5.421831227418148,Epsilon Greedy
Bandit,4.189518989742445,Epsilon Greedy
Bandit,5.980658814726052,Epsilon Greedy
Bandit,4.106279409137139,Epsilon Greedy
Bandit,4.34108321314501,Epsilon Greedy
Bandit,4.10273033648988,Epsilon Greedy
Bandit,2.9080181469860524,Epsilon Greedy
Bandit,1.9803221858539652,Epsilon Greedy
Bandit,3.0253902470376985,Epsilon Greedy
Bandit,2.6258901553941043,Epsilon Greedy
Bandit,4.437550957187336,Epsilon Greedy
Bandit,4.996656155762389,Epsilon Greedy
Bandit,2.434424417277763,Epsilon Greedy
Bandit,3.2019859695528536,Epsilon Greedy
Bandit,2.896853113531746,Epsilon Greedy
Bandit,2.6839603437969415,Epsilon Greedy
Bandit,4.009881215057079,Epsilon Greedy
Bandit,4.707415226602915,Epsilon Greedy
Bandit,4.123451341601238,Epsilon Greedy
Bandit,4.7307286961514965,Epsilon Greedy
Bandit,3.3365219725430966,Epsilon Greedy
Bandit,4.344135159439673,Epsilon Greedy
Bandit,3.396435044099247,Epsilon Greedy
Bandit,6.058654579416078,Epsilon Greedy
Bandit,6.232500066051,Epsilon Greedy
Bandit,3.8492447971605226,Epsilon Greedy
Bandit,2.831840563626881,Epsilon Greedy
Bandit,4.413299601168834,Epsilon Greedy
Bandit,4.252449294787216,Epsilon Greedy
Bandit,2.7768997601286998,Epsilon Greedy
Bandit,3.7966222797986386,Epsilon Greedy
Bandit,4.792549569289565,Epsilon Greedy
Bandit,4.9000764388843585,Epsilon Greedy
Bandit,2.394714790012915,Epsilon Greedy
Bandit,1.4097762811901609,Epsilon Greedy
Bandit,3.9968017999297483,Epsilon Greedy
Bandit,4.467448824885251,Epsilon Greedy
Bandit,4.527662790714251,Epsilon Greedy
Bandit,2.686676234103207,Epsilon Greedy
Bandit,4.377238985768497,Epsilon Greedy
Bandit,2.6270577123651035,Epsilon Greedy
Bandit,2.6093975083142085,Epsilon Greedy
Bandit,4.381804624340583,Epsilon Greedy
Bandit,3.747609285249617,Epsilon Greedy
Bandit,3.3161127177381364,Epsilon Greedy
Bandit,4.1851438460696135,Epsilon Greedy
Bandit,2.220698833633313,Epsilon Greedy
Bandit,5.128487960322008,Epsilon Greedy
Bandit,3.2044110898497555,Epsilon Greedy
Bandit,4.767864848668165,Epsilon Greedy
Bandit,4.266880350380361,Epsilon Greedy
Bandit,3.5203226532054446,Epsilon Greedy
Bandit,3.4350312263115708,Epsilon Greedy
Bandit,2.6365063495905763,Epsilon Greedy
Bandit,3.9076418493499014,Epsilon Greedy
Bandit,3.919748265689774,Epsilon Greedy
Bandit,4.325100665776559,Epsilon Greedy
Bandit,6.295014879924215,Epsilon Greedy
Bandit,4.0093251023700365,Epsilon Greedy
Bandit,4.618981025982782,Epsilon Greedy
Bandit,2.6040798351791494,Epsilon Greedy
Bandit,3.7801291308460794,Epsilon Greedy
Bandit,2.5790303729770416,Epsilon Greedy
Bandit,3.6580404681389673,Epsilon Greedy
Bandit,4.793980973860509,Epsilon Greedy
Bandit,5.780540525699245,Epsilon Greedy
Bandit,4.6902769465034675,Epsilon Greedy
Bandit,2.9925256138767233,Epsilon Greedy
Bandit,3.688421038803068,Epsilon Greedy
Bandit,4.159596085973164,Epsilon Greedy
Bandit,3.653548867572347,Epsilon Greedy
Bandit,3.994548154903704,Epsilon Greedy
Bandit,3.800138483758583,Epsilon Greedy
Bandit,3.1741373159671933,Epsilon Greedy
Bandit,1.7185308357788487,Epsilon Greedy
Bandit,3.0774105695771383,Epsilon Greedy
Bandit,5.469952552239868,Epsilon Greedy
Bandit,4.448886104590488,Epsilon Greedy
Bandit,3.7469035886182267,Epsilon Greedy
Bandit,3.1377062681160908,Epsilon Greedy
Bandit,3.7565678090558356,Epsilon Greedy
Bandit,3.7934311408494845,Epsilon Greedy
Bandit,4.383706983605665,Epsilon Greedy
Bandit,1.8421564532572607,Epsilon Greedy
Bandit,4.103976860268861,Epsilon Greedy
Bandit,4.0661645472436065,Epsilon Greedy
Bandit,3.445620407475718,Epsilon Greedy
Bandit,4.19068360700603,Epsilon Greedy
Bandit,2.385666507211189,Epsilon Greedy
Bandit,4.387539341407607,Epsilon Greedy
Bandit,6.444867047238457,Epsilon Greedy
Bandit,2.5017487771855054,Epsilon Greedy
Bandit,2.5448481336231508,Epsilon Greedy
Bandit,4.9445118230265965,Epsilon Greedy
Bandit,2.9490505703988243,Epsilon Greedy
Bandit,4.283193360651493,Epsilon Greedy
Bandit,3.381556446729468,Epsilon Greedy
Bandit,3.601489654676197,Epsilon Greedy
Bandit,3.21878159080349,Epsilon Greedy
Bandit,3.3545560534791385,Epsilon Greedy
Bandit,4.21865275544911,Epsilon Greedy
Bandit,3.354623413432212,Epsilon Greedy
Bandit,3.921365994891401,Epsilon Greedy
Bandit,4.915724288690319,Epsilon Greedy
Bandit,4.284716750741154,Epsilon Greedy
Bandit,1.8532384100713988,Epsilon Greedy
Bandit,3.446929991507033,Epsilon Greedy
Bandit,4.836245016292551,Epsilon Greedy
Bandit,4.422765181574177,Epsilon Greedy
Bandit,4.6083481275156215,Epsilon Greedy
Bandit,3.95308662588257,Epsilon Greedy
Bandit,4.379627992734369,Epsilon Greedy
Bandit,4.349700015063163,Epsilon Greedy
Bandit,0.5943248172055464,Epsilon Greedy
Bandit,-0.4345854058734173,Epsilon Greedy
Bandit,3.3309504765178097,Epsilon Greedy
Bandit,3.1407889369005404,Epsilon Greedy
Bandit,4.576372757574379,Epsilon Greedy
Bandit,2.6143405559053114,Epsilon Greedy
Bandit,3.6156170854269396,Epsilon Greedy
Bandit,0.9175626791843254,Epsilon Greedy
Bandit,5.12223086213437,Epsilon Greedy
Bandit,2.37485056216562,Epsilon Greedy
Bandit,3.095457035889811,Epsilon Greedy
Bandit,5.005178650764033,Epsilon Greedy
Bandit,4.324100847096094,Epsilon Greedy
Bandit,4.310148661532745,Epsilon Greedy
Bandit,3.4013130383502346,Epsilon Greedy
Bandit,2.008931188004331,Epsilon Greedy
Bandit,4.315739391357703,Epsilon Greedy
Bandit,5.470520787815744,Epsilon Greedy
Bandit,2.2197531563834696,Epsilon Greedy
Bandit,4.755257823250783,Epsilon Greedy
Bandit,4.025391965671535,Epsilon Greedy
Bandit,4.178222760234524,Epsilon Greedy
Bandit,4.512445699567209,Epsilon Greedy
Bandit,3.050614706639932,Epsilon Greedy
Bandit,4.151123816485683,Epsilon Greedy
Bandit,3.823612316358814,Epsilon Greedy
Bandit,4.106004260462329,Epsilon Greedy
Bandit,4.295082644618146,Epsilon Greedy
Bandit,3.5446954063664813,Epsilon Greedy
Bandit,4.115711109138635,Epsilon Greedy
Bandit,3.455176090994486,Epsilon Greedy
Bandit,3.0220390955190948,Epsilon Greedy
Bandit,3.3213397927295083,Epsilon Greedy
Bandit,3.1972564553827008,Epsilon Greedy
Bandit,4.543670543351619,Epsilon Greedy
Bandit,6.243932792511043,Epsilon Greedy
Bandit,4.016368651303624,Epsilon Greedy
Bandit,3.8670723909238314,Epsilon Greedy
Bandit,5.797110577840936,Epsilon Greedy
Bandit,3.414219081452152,Epsilon Greedy
Bandit,3.3291237239630345,Epsilon Greedy
Bandit,0.6429737407240114,Epsilon Greedy
Bandit,4.707071184395162,Epsilon Greedy
Bandit,3.0688906915054535,Epsilon Greedy
Bandit,5.051028217225252,Epsilon Greedy
Bandit,2.3483415449357903,Epsilon Greedy
Bandit,5.285097723013748,Epsilon Greedy
Bandit,3.9740109502682963,Epsilon Greedy
Bandit,4.626680920127431,Epsilon Greedy
Bandit,5.10032740681875,Epsilon Greedy
Bandit,3.3927104860268162,Epsilon Greedy
Bandit,5.488924211422519,Epsilon Greedy
Bandit,2.2571126902243765,Epsilon Greedy
Bandit,3.862625018507757,Epsilon Greedy
Bandit,5.776208884482154,Epsilon Greedy
Bandit,3.7512273413843378,Epsilon Greedy
Bandit,4.863640823869092,Epsilon Greedy
Bandit,4.48917746839337,Epsilon Greedy
Bandit,4.6832897529601025,Epsilon Greedy
Bandit,5.089068560435189,Epsilon Greedy
Bandit,3.8425340933785557,Epsilon Greedy
Bandit,5.85906554795387,Epsilon Greedy
Bandit,4.4499339627781955,Epsilon Greedy
Bandit,2.8261361323225445,Epsilon Greedy
Bandit,4.4061258033808794,Epsilon Greedy
Bandit,5.218809512483917,Epsilon Greedy
Bandit,3.7294307409148137,Epsilon Greedy
Bandit,3.9292860535436636,Epsilon Greedy
Bandit,4.1260173094619175,Epsilon Greedy
Bandit,6.2585905795067,Epsilon Greedy
Bandit,4.736413761893676,Epsilon Greedy
Bandit,4.118364078158648,Epsilon Greedy
Bandit,2.8454802898798013,Epsilon Greedy
Bandit,3.859109967992698,Epsilon Greedy
Bandit,3.9740288094515663,Epsilon Greedy
Bandit,4.868696483312128,Epsilon Greedy
Bandit,3.8795058429489533,Epsilon Greedy
Bandit,2.570994912544899,Epsilon Greedy
Bandit,3.4736602981270233,Epsilon Greedy
Bandit,4.1763931169869934,Epsilon Greedy
Bandit,3.875749573453033,Epsilon Greedy
Bandit,5.256822957635134,Epsilon Greedy
Bandit,5.086243731966366,Epsilon Greedy
Bandit,0.08676346971896376,Epsilon Greedy
Bandit,3.9851685757031308,Epsilon Greedy
Bandit,5.5811775081859345,Epsilon Greedy
Bandit,4.724440813781346,Epsilon Greedy
Bandit,1.446178035988789,Epsilon Greedy
Bandit,3.9231940250133444,Epsilon Greedy
Bandit,4.714978624591226,Epsilon Greedy
Bandit,3.5576276796270982,Epsilon Greedy
Bandit,3.401129008217083,Epsilon Greedy
Bandit,3.7838743556898895,Epsilon Greedy
Bandit,4.098194347015477,Epsilon Greedy
Bandit,4.163327896543826,Epsilon Greedy
Bandit,3.3194164401773,Epsilon Greedy
Bandit,4.044139235063355,Epsilon Greedy
Bandit,4.609063797321762,Epsilon Greedy
Bandit,3.5611909869120852,Epsilon Greedy
Bandit,4.12477685522332,Epsilon Greedy
Bandit,4.399278739454372,Epsilon Greedy
Bandit,3.6560521114079245,Epsilon Greedy
Bandit,3.142776041281081,Epsilon Greedy
Bandit,2.3682617514118807,Epsilon Greedy
Bandit,3.7987190447609116,Epsilon Greedy
Bandit,3.069117484205843,Epsilon Greedy
Bandit,4.002354616097504,Epsilon Greedy
Bandit,4.2520616157427495,Epsilon Greedy
Bandit,3.8311427606168347,Epsilon Greedy
Bandit,2.7913393297969957,Epsilon Greedy
Bandit,4.392856977269831,Epsilon Greedy
Bandit,3.5112496898633863,Epsilon Greedy
Bandit,4.438700900892693,Epsilon Greedy
Bandit,3.540715056154402,Epsilon Greedy
Bandit,2.766904424435647,Epsilon Greedy
Bandit,3.206822365253374,Epsilon Greedy
Bandit,4.303577795485651,Epsilon Greedy
Bandit,5.410275746772576,Epsilon Greedy
Bandit,3.4020219947833583,Epsilon Greedy
Bandit,3.9786215797003273,Epsilon Greedy
Bandit,2.749171827287605,Epsilon Greedy
Bandit,4.924531260957464,Epsilon Greedy
Bandit,4.675332963477056,Epsilon Greedy
Bandit,4.591491244501718,Epsilon Greedy
Bandit,4.349868659946333,Epsilon Greedy
Bandit,3.9318765477727355,Epsilon Greedy
Bandit,4.512774449074949,Epsilon Greedy
Bandit,3.2591061362432074,Epsilon Greedy
Bandit,2.5972872640491773,Epsilon Greedy
Bandit,4.65531380616524,Epsilon Greedy
Bandit,5.452582884499588,Epsilon Greedy
Bandit,4.100304113154007,Epsilon Greedy
Bandit,3.7863978339974986,Epsilon Greedy
Bandit,3.3605485368669417,Epsilon Greedy
Bandit,3.311002681166487,Epsilon Greedy
Bandit,3.827058077003352,Epsilon Greedy
Bandit,2.2925302528488642,Epsilon Greedy
Bandit,3.679099365404866,Epsilon Greedy
Bandit,3.463770525268214,Epsilon Greedy
Bandit,2.3924800453949606,Epsilon Greedy
Bandit,5.424963286264092,Epsilon Greedy
Bandit,2.511241005805523,Epsilon Greedy
Bandit,4.983775034492824,Epsilon Greedy
Bandit,4.8576779878357,Epsilon Greedy
Bandit,4.1113427422030036,Epsilon Greedy
Bandit,3.8556609297599773,Epsilon Greedy
Bandit,2.2110107439682456,Epsilon Greedy
Bandit,1.2843579307672233,Epsilon Greedy
Bandit,4.201512215524355,Epsilon Greedy
Bandit,2.204811858110245,Epsilon Greedy
Bandit,3.7290534167544513,Epsilon Greedy
Bandit,4.244519421591479,Epsilon Greedy
Bandit,3.1116844325228197,Epsilon Greedy
Bandit,5.444163746840527,Epsilon Greedy
Bandit,2.256291331493001,Epsilon Greedy
Bandit,3.2457868269009826,Epsilon Greedy
Bandit,3.096353373591686,Epsilon Greedy
Bandit,5.907691833158778,Epsilon Greedy
Bandit,2.768768798348998,Epsilon Greedy
Bandit,2.443230489904577,Epsilon Greedy
Bandit,3.8533919191579837,Epsilon Greedy
Bandit,4.587262469278316,Epsilon Greedy
Bandit,4.838893290411514,Epsilon Greedy
Bandit,3.9107478942823795,Epsilon Greedy
Bandit,3.282572659470444,Epsilon Greedy
Bandit,4.611172084070973,Epsilon Greedy
Bandit,2.8449353641641117,Epsilon Greedy
Bandit,4.9754125094406,Epsilon Greedy
Bandit,3.0728298033470987,Epsilon Greedy
Bandit,4.550350373250009,Epsilon Greedy
Bandit,4.032752864754548,Epsilon Greedy
Bandit,3.74539700814997,Epsilon Greedy
Bandit,3.9833848641866143,Epsilon Greedy
Bandit,4.759309178088036,Epsilon Greedy
Bandit,2.1787052075438913,Epsilon Greedy
Bandit,4.051685532072455,Epsilon Greedy
Bandit,1.5735964870955395,Epsilon Greedy
Bandit,6.255729296363903,Epsilon Greedy
Bandit,1.8848645424924126,Epsilon Greedy
Bandit,6.676996786719174,Epsilon Greedy
Bandit,5.677090498508618,Epsilon Greedy
Bandit,4.452898975198412,Epsilon Greedy
Bandit,5.161352382820978,Epsilon Greedy
Bandit,0.3464911957510137,Epsilon Greedy
Bandit,2.2566304545817513,Epsilon Greedy
Bandit,4.057438042262989,Epsilon Greedy
Bandit,4.787568986063417,Epsilon Greedy
Bandit,4.855968353870782,Epsilon Greedy
Bandit,2.810345313393367,Epsilon Greedy
Bandit,3.040818133101462,Epsilon Greedy
Bandit,3.543510916797291,Epsilon Greedy
Bandit,2.3687810417322765,Epsilon Greedy
Bandit,3.3250035167425906,Epsilon Greedy
Bandit,4.825119618742897,Epsilon Greedy
Bandit,3.950778704129721,Epsilon Greedy
Bandit,4.717661793355792,Epsilon Greedy
Bandit,4.184226609711704,Epsilon Greedy
Bandit,4.24699589446764,Epsilon Greedy
Bandit,0.45149096579002346,Epsilon Greedy
Bandit,5.371656644613418,Epsilon Greedy
Bandit,4.207611014760618,Epsilon Greedy
Bandit,3.194816986300826,Epsilon Greedy
Bandit,4.61827236729989,Epsilon Greedy
Bandit,5.033036729506782,Epsilon Greedy
Bandit,4.119089518990224,Epsilon Greedy
Bandit,2.160861249617472,Epsilon Greedy
Bandit,4.173078755169632,Epsilon Greedy
Bandit,-0.4413713344538941,Epsilon Greedy
Bandit,4.901214304854332,Epsilon Greedy
Bandit,4.027254648295792,Epsilon Greedy
Bandit,4.8691019696732685,Epsilon Greedy
Bandit,2.4011772354419856,Epsilon Greedy
Bandit,3.27043979891367,Epsilon Greedy
Bandit,4.562490420333044,Epsilon Greedy
Bandit,1.4322090312896716,Epsilon Greedy
Bandit,4.071207649273458,Epsilon Greedy
Bandit,4.904333668209895,Epsilon Greedy
Bandit,2.9801144211822646,Epsilon Greedy
Bandit,3.3326638939675934,Epsilon Greedy
Bandit,3.7045382278976335,Epsilon Greedy
Bandit,3.461324376775424,Epsilon Greedy
Bandit,7.269633178025672,Epsilon Greedy
Bandit,3.728210513631871,Epsilon Greedy
Bandit,5.824541206065538,Epsilon Greedy
Bandit,5.024764810768289,Epsilon Greedy
Bandit,4.635161840384093,Epsilon Greedy
Bandit,3.012528097623429,Epsilon Greedy
Bandit,2.0998931384655375,Epsilon Greedy
Bandit,2.447574040030307,Epsilon Greedy
Bandit,2.9323643086553295,Epsilon Greedy
Bandit,3.9661522706926813,Epsilon Greedy
Bandit,4.2632411803844645,Epsilon Greedy
Bandit,3.4560290377113203,Epsilon Greedy
Bandit,3.477355751525476,Epsilon Greedy
Bandit,3.41645141531109,Epsilon Greedy
Bandit,3.387892824204843,Epsilon Greedy
Bandit,1.5186459802310672,Epsilon Greedy
Bandit,4.104294042559339,Epsilon Greedy
Bandit,5.321714444551208,Epsilon Greedy
Bandit,5.181740664787434,Epsilon Greedy
Bandit,3.3072780803501702,Epsilon Greedy
Bandit,3.6473575678708854,Epsilon Greedy
Bandit,3.3428101911154915,Epsilon Greedy
Bandit,5.250916395335926,Epsilon Greedy
Bandit,3.246548291518233,Epsilon Greedy
Bandit,2.3624711143949497,Epsilon Greedy
Bandit,4.604724353198913,Epsilon Greedy
Bandit,2.698154240396576,Epsilon Greedy
Bandit,3.8385153883301752,Epsilon Greedy
Bandit,2.283891545680916,Epsilon Greedy
Bandit,4.2593994106056465,Epsilon Greedy
Bandit,4.287248232834473,Epsilon Greedy
Bandit,3.6351618088215725,Epsilon Greedy
Bandit,4.457000432840404,Epsilon Greedy
Bandit,4.354204649041822,Epsilon Greedy
Bandit,5.24162537812171,Epsilon Greedy
Bandit,3.639176843558076,Epsilon Greedy
Bandit,3.766565603405448,Epsilon Greedy
Bandit,4.790192700018571,Epsilon Greedy
Bandit,2.023397485307328,Epsilon Greedy
Bandit,5.0611937213962275,Epsilon Greedy
Bandit,5.3793587481061955,Epsilon Greedy
Bandit,5.2351572045376376,Epsilon Greedy
Bandit,4.428767399695279,Epsilon Greedy
Bandit,3.1524825597403465,Epsilon Greedy
Bandit,1.612382944547996,Epsilon Greedy
Bandit,3.2960026080010896,Epsilon Greedy
Bandit,4.14086625528823,Epsilon Greedy
Bandit,5.230689166339355,Epsilon Greedy
Bandit,3.959264642728352,Epsilon Greedy
Bandit,3.998124889385651,Epsilon Greedy
Bandit,1.8029763331077344,Epsilon Greedy
Bandit,4.952448624239825,Epsilon Greedy
